,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
103,0.84,0.55,0.76,0.81,0.68,0.8,0.78,0.59,0.71,0.81,0.81,0.85,0.78,0.84,0.77,0.8,0.79,0.91,0.78,0.72,0.82,0.82,0.7,0.7,0.6,0.81,0.84,0.84,0.07,0.07,0.09,0.12,0.05
104,0.8,0.88,0.78,0.79,0.83,0.86,0.8,0.76,0.68,0.85,0.8,0.76,0.87,0.85,0.72,0.79,0.66,0.71,0.6,0.82,0.63,0.39,0.86,0.79,0.82,0.39,0.21,0.18,0.12,0.16,0.09,0.12,0.13
105,0.86,0.72,0.61,0.89,0.56,0.82,0.85,0.76,0.87,0.85,0.7,0.67,0.71,0.87,0.8,0.84,0.63,0.92,0.75,0.81,0.79,0.79,0.82,0.85,0.59,0.74,0.78,0.64,0.14,0.12,0.05,0.1,0.13
106,0.9,0.83,0.62,0.86,0.9,0.85,0.89,0.86,0.83,0.9,0.57,0.54,0.8,0.84,0.76,0.86,0.46,0.65,0.64,0.92,0.6,0.55,0.8,0.86,0.81,0.52,0.41,0.44,0.15,0.15,0.15,0.05,0.14
107,0.7,0.74,0.59,0.86,0.56,0.84,0.65,0.49,0.79,0.84,0.79,0.71,0.82,0.89,0.86,0.73,0.69,0.94,0.79,0.69,0.9,0.89,0.79,0.8,0.53,0.88,0.88,0.86,0.13,0.13,0.05,0.05,0.08
108,0.78,0.78,0.37,0.83,0.8,0.92,0.81,0.48,0.59,0.88,0.89,0.87,0.91,0.84,0.9,0.68,0.51,0.77,0.59,0.62,0.43,0.29,0.78,0.83,0.57,0.32,0.45,0.34,0.07,0.11,0.1,0.11,0.13
109,0.73,0.81,0.74,0.85,0.8,0.84,0.79,0.53,0.78,0.87,0.77,0.89,0.78,0.82,0.73,0.73,0.69,0.82,0.65,0.75,0.41,0.38,0.83,0.82,0.69,0.39,0.46,0.38,0.06,0.08,0.11,0.1,0.12
110,0.84,0.79,0.43,0.82,0.76,0.89,0.82,0.64,0.76,0.85,0.94,0.93,0.89,0.78,0.83,0.83,0.59,0.69,0.52,0.78,0.54,0.36,0.78,0.78,0.75,0.42,0.3,0.33,0.06,0.06,0.14,0.1,0.13
111,0.25,0.11,0.18,0.51,0.18,0.1,0.25,0.19,0.53,0.16,0.34,0.33,0.41,0.78,0.39,0.65,0.71,0.37,0.51,0.14,0.18,0.21,0.15,0.57,0.24,0.19,0.18,0.16,0.84,0.82,0.86,0.8,0.85
112,0.86,0.58,0.68,0.81,0.62,0.85,0.82,0.69,0.75,0.84,0.89,0.9,0.82,0.84,0.79,0.8,0.72,0.92,0.6,0.68,0.73,0.78,0.78,0.78,0.46,0.79,0.8,0.8,0.06,0.09,0.15,0.14,0.14
113,0.68,0.82,0.83,0.84,0.79,0.83,0.75,0.68,0.8,0.86,0.68,0.76,0.75,0.86,0.62,0.78,0.71,0.89,0.72,0.8,0.84,0.74,0.88,0.83,0.74,0.7,0.7,0.63,0.07,0.06,0.09,0.11,0.08
114,0.78,0.53,0.82,0.79,0.46,0.65,0.59,0.39,0.63,0.79,0.79,0.83,0.7,0.85,0.68,0.62,0.85,0.83,0.79,0.51,0.86,0.83,0.62,0.63,0.42,0.81,0.84,0.86,0.1,0.07,0.08,0.14,0.1
115,0.7,0.69,0.58,0.88,0.63,0.86,0.74,0.6,0.82,0.88,0.71,0.67,0.79,0.83,0.89,0.74,0.68,0.73,0.67,0.73,0.75,0.75,0.75,0.86,0.69,0.76,0.76,0.7,0.06,0.13,0.13,0.11,0.12
116,0.83,0.78,0.65,0.8,0.74,0.84,0.85,0.88,0.74,0.85,0.87,0.87,0.81,0.79,0.79,0.87,0.74,0.79,0.8,0.81,0.75,0.28,0.83,0.85,0.71,0.29,0.31,0.2,0.08,0.14,0.06,0.12,0.1
117,0.75,0.76,0.8,0.84,0.68,0.81,0.76,0.75,0.79,0.84,0.84,0.78,0.76,0.84,0.7,0.79,0.74,0.86,0.75,0.83,0.8,0.79,0.79,0.82,0.6,0.72,0.74,0.73,0.13,0.08,0.15,0.11,0.09
118,0.78,0.79,0.53,0.86,0.78,0.86,0.77,0.59,0.8,0.86,0.78,0.86,0.81,0.83,0.78,0.81,0.63,0.78,0.74,0.8,0.43,0.39,0.8,0.84,0.54,0.39,0.42,0.29,0.11,0.16,0.11,0.08,0.09
119,0.79,0.76,0.52,0.78,0.77,0.87,0.84,0.7,0.72,0.87,0.94,0.91,0.88,0.84,0.85,0.8,0.73,0.69,0.64,0.73,0.36,0.23,0.83,0.79,0.7,0.29,0.27,0.21,0.05,0.03,0.05,0.03,0.05
120,0.76,0.81,0.44,0.79,0.83,0.87,0.7,0.62,0.69,0.83,0.92,0.89,0.86,0.82,0.88,0.86,0.64,0.74,0.69,0.81,0.63,0.38,0.82,0.77,0.68,0.45,0.42,0.45,0.14,0.1,0.1,0.09,0.07
121,0.83,0.82,0.49,0.83,0.77,0.9,0.81,0.8,0.75,0.89,0.79,0.77,0.82,0.78,0.91,0.84,0.64,0.74,0.82,0.82,0.73,0.28,0.81,0.81,0.74,0.31,0.37,0.25,0.15,0.09,0.08,0.14,0.15
122,0.09,0.09,0.13,0.45,0.1,0.16,0.09,0.08,0.42,0.3,0.55,0.56,0.52,0.79,0.44,0.59,0.73,0.43,0.68,0.14,0.28,0.22,0.07,0.54,0.23,0.27,0.15,0.18,0.83,0.81,0.78,0.84,0.85
123,0.76,0.77,0.49,0.88,0.76,0.86,0.86,0.81,0.87,0.88,0.75,0.68,0.81,0.8,0.74,0.77,0.54,0.7,0.65,0.76,0.29,0.42,0.8,0.85,0.56,0.48,0.56,0.41,0.06,0.08,0.06,0.12,0.11
124,0.89,0.65,0.74,0.84,0.67,0.82,0.87,0.79,0.87,0.83,0.84,0.85,0.73,0.83,0.7,0.8,0.8,0.91,0.68,0.76,0.78,0.8,0.76,0.76,0.81,0.8,0.81,0.79,0.13,0.08,0.12,0.11,0.14
125,0.11,0.16,0.14,0.28,0.19,0.12,0.1,0.14,0.17,0.19,0.35,0.37,0.39,0.82,0.27,0.53,0.36,0.2,0.68,0.17,0.22,0.13,0.14,0.25,0.18,0.12,0.1,0.14,0.86,0.79,0.7,0.8,0.88
126,0.49,0.25,0.8,0.73,0.27,0.66,0.45,0.16,0.71,0.71,0.65,0.66,0.62,0.81,0.59,0.65,0.76,0.62,0.78,0.6,0.78,0.85,0.32,0.64,0.41,0.88,0.87,0.84,0.08,0.1,0.07,0.14,0.13
127,0.81,0.74,0.44,0.81,0.73,0.9,0.77,0.69,0.76,0.88,0.89,0.89,0.89,0.77,0.87,0.86,0.37,0.74,0.55,0.84,0.67,0.69,0.76,0.81,0.53,0.47,0.59,0.46,0.12,0.1,0.09,0.05,0.07
128,0.46,0.46,0.82,0.71,0.23,0.58,0.44,0.47,0.61,0.62,0.64,0.7,0.63,0.82,0.48,0.63,0.88,0.82,0.83,0.56,0.92,0.84,0.4,0.48,0.57,0.86,0.85,0.82,0.08,0.15,0.05,0.09,0.1
129,0.81,0.73,0.7,0.87,0.76,0.81,0.84,0.81,0.85,0.85,0.6,0.53,0.75,0.76,0.85,0.76,0.72,0.78,0.6,0.79,0.71,0.72,0.74,0.86,0.7,0.71,0.72,0.67,0.13,0.15,0.15,0.13,0.13
130,0.11,0.11,0.12,0.33,0.13,0.12,0.17,0.12,0.34,0.15,0.45,0.5,0.51,0.79,0.55,0.56,0.72,0.37,0.76,0.11,0.31,0.25,0.12,0.49,0.25,0.13,0.12,0.11,0.82,0.84,0.75,0.85,0.82
131,0.13,0.1,0.11,0.23,0.12,0.15,0.11,0.11,0.28,0.18,0.5,0.51,0.52,0.79,0.55,0.57,0.68,0.34,0.66,0.14,0.34,0.2,0.1,0.55,0.19,0.14,0.11,0.13,0.84,0.8,0.76,0.84,0.82
132,0.78,0.74,0.74,0.86,0.77,0.84,0.8,0.7,0.83,0.85,0.7,0.68,0.77,0.88,0.67,0.82,0.7,0.81,0.67,0.78,0.6,0.72,0.85,0.86,0.7,0.75,0.7,0.62,0.08,0.06,0.04,0.14,0.14
133,0.47,0.44,0.85,0.65,0.46,0.58,0.29,0.35,0.54,0.6,0.66,0.76,0.54,0.81,0.64,0.77,0.86,0.69,0.87,0.48,0.88,0.76,0.49,0.45,0.24,0.85,0.86,0.86,0.06,0.08,0.05,0.12,0.05
134,0.63,0.62,0.72,0.82,0.59,0.77,0.74,0.47,0.81,0.79,0.64,0.61,0.77,0.82,0.8,0.77,0.81,0.82,0.63,0.66,0.83,0.87,0.66,0.81,0.61,0.82,0.84,0.81,0.1,0.08,0.08,0.05,0.06
135,0.83,0.73,0.51,0.89,0.8,0.84,0.84,0.76,0.82,0.89,0.72,0.69,0.77,0.83,0.71,0.7,0.45,0.67,0.56,0.69,0.44,0.24,0.81,0.9,0.67,0.24,0.16,0.19,0.06,0.14,0.1,0.06,0.14
136,0.58,0.43,0.87,0.76,0.58,0.59,0.46,0.45,0.74,0.71,0.45,0.5,0.52,0.85,0.49,0.76,0.85,0.72,0.85,0.62,0.91,0.88,0.51,0.74,0.52,0.85,0.86,0.85,0.05,0.12,0.09,0.11,0.08
137,0.13,0.13,0.1,0.4,0.08,0.15,0.12,0.13,0.31,0.25,0.48,0.54,0.55,0.81,0.58,0.61,0.73,0.45,0.68,0.12,0.38,0.21,0.15,0.58,0.24,0.09,0.19,0.12,0.79,0.85,0.81,0.8,0.87
138,0.63,0.88,0.83,0.77,0.77,0.76,0.65,0.54,0.72,0.85,0.61,0.6,0.56,0.83,0.36,0.86,0.64,0.72,0.81,0.79,0.58,0.5,0.89,0.75,0.67,0.58,0.28,0.16,0.09,0.11,0.13,0.15,0.15
139,0.69,0.7,0.74,0.85,0.73,0.85,0.76,0.67,0.79,0.85,0.79,0.76,0.81,0.83,0.84,0.78,0.79,0.93,0.72,0.71,0.74,0.78,0.78,0.78,0.74,0.76,0.78,0.69,0.16,0.06,0.14,0.12,0.06
140,0.83,0.79,0.8,0.78,0.81,0.82,0.73,0.75,0.74,0.85,0.83,0.85,0.77,0.79,0.74,0.84,0.84,0.89,0.76,0.78,0.65,0.69,0.83,0.76,0.76,0.64,0.52,0.54,0.06,0.07,0.1,0.09,0.06
141,0.72,0.85,0.9,0.75,0.86,0.76,0.64,0.49,0.67,0.79,0.61,0.73,0.65,0.88,0.55,0.83,0.85,0.81,0.87,0.61,0.88,0.66,0.9,0.74,0.76,0.59,0.64,0.6,0.1,0.08,0.05,0.08,0.15
142,0.76,0.75,0.82,0.82,0.78,0.76,0.76,0.68,0.81,0.83,0.68,0.67,0.73,0.86,0.75,0.84,0.85,0.86,0.83,0.82,0.93,0.85,0.83,0.82,0.81,0.82,0.87,0.88,0.04,0.02,0.04,0.02,0.04
143,0.69,0.34,0.85,0.75,0.52,0.64,0.53,0.31,0.83,0.7,0.64,0.67,0.55,0.82,0.52,0.78,0.73,0.66,0.91,0.58,0.81,0.8,0.47,0.75,0.46,0.83,0.87,0.86,0.07,0.12,0.15,0.06,0.05
144,0.81,0.46,0.75,0.8,0.51,0.69,0.68,0.58,0.8,0.77,0.73,0.68,0.72,0.86,0.73,0.68,0.77,0.83,0.7,0.6,0.84,0.86,0.62,0.74,0.66,0.85,0.87,0.86,0.13,0.09,0.1,0.06,0.05
145,0.82,0.78,0.65,0.8,0.84,0.82,0.73,0.65,0.51,0.85,0.88,0.9,0.85,0.82,0.8,0.78,0.71,0.9,0.54,0.8,0.54,0.4,0.88,0.78,0.62,0.64,0.32,0.32,0.08,0.05,0.14,0.11,0.11
146,0.78,0.71,0.5,0.88,0.75,0.84,0.85,0.74,0.85,0.88,0.67,0.66,0.77,0.85,0.77,0.77,0.61,0.71,0.73,0.74,0.7,0.77,0.78,0.86,0.76,0.75,0.74,0.67,0.11,0.14,0.05,0.05,0.13
147,0.64,0.81,0.85,0.83,0.75,0.8,0.66,0.72,0.8,0.84,0.74,0.71,0.7,0.82,0.72,0.83,0.92,0.92,0.82,0.8,0.81,0.8,0.84,0.79,0.71,0.75,0.79,0.75,0.16,0.16,0.11,0.06,0.08
148,0.81,0.51,0.74,0.78,0.57,0.79,0.76,0.71,0.75,0.78,0.87,0.94,0.66,0.83,0.7,0.86,0.83,0.89,0.77,0.69,0.78,0.81,0.68,0.69,0.63,0.78,0.84,0.83,0.12,0.06,0.16,0.15,0.08
149,0.79,0.8,0.46,0.84,0.63,0.82,0.81,0.79,0.82,0.83,0.77,0.78,0.77,0.81,0.7,0.78,0.35,0.77,0.67,0.81,0.55,0.5,0.83,0.87,0.72,0.6,0.47,0.43,0.15,0.12,0.16,0.13,0.12
150,0.82,0.64,0.5,0.83,0.76,0.92,0.84,0.78,0.65,0.91,0.95,0.93,0.93,0.8,0.91,0.86,0.6,0.71,0.58,0.8,0.55,0.48,0.74,0.8,0.77,0.45,0.38,0.34,0.13,0.15,0.09,0.12,0.05
151,0.81,0.76,0.45,0.86,0.77,0.81,0.83,0.76,0.85,0.83,0.82,0.73,0.77,0.83,0.77,0.76,0.67,0.85,0.59,0.78,0.68,0.7,0.84,0.86,0.8,0.66,0.66,0.52,0.15,0.14,0.09,0.09,0.15
152,0.83,0.83,0.66,0.85,0.79,0.85,0.85,0.76,0.8,0.88,0.68,0.68,0.79,0.84,0.84,0.77,0.61,0.85,0.7,0.73,0.56,0.37,0.83,0.88,0.84,0.48,0.34,0.26,0.11,0.11,0.14,0.09,0.16
153,0.82,0.81,0.58,0.86,0.8,0.88,0.85,0.85,0.74,0.88,0.72,0.69,0.71,0.83,0.61,0.88,0.33,0.7,0.72,0.89,0.58,0.46,0.83,0.87,0.78,0.53,0.32,0.26,0.13,0.13,0.08,0.12,0.06
154,0.81,0.77,0.48,0.78,0.76,0.9,0.84,0.78,0.75,0.9,0.87,0.82,0.92,0.77,0.87,0.79,0.6,0.76,0.54,0.8,0.48,0.39,0.79,0.81,0.7,0.45,0.31,0.22,0.15,0.09,0.13,0.11,0.06
155,0.82,0.8,0.45,0.83,0.74,0.81,0.74,0.6,0.71,0.84,0.9,0.87,0.93,0.8,0.89,0.8,0.69,0.9,0.58,0.77,0.47,0.52,0.83,0.79,0.75,0.55,0.4,0.4,0.08,0.14,0.14,0.12,0.16
156,0.45,0.39,0.81,0.72,0.44,0.57,0.32,0.3,0.67,0.64,0.6,0.67,0.52,0.8,0.55,0.46,0.9,0.79,0.88,0.41,0.92,0.82,0.34,0.5,0.47,0.85,0.85,0.8,0.09,0.11,0.14,0.09,0.07
157,0.72,0.79,0.67,0.81,0.67,0.85,0.75,0.59,0.81,0.85,0.68,0.63,0.72,0.83,0.66,0.75,0.46,0.73,0.69,0.83,0.68,0.77,0.82,0.84,0.67,0.7,0.78,0.75,0.16,0.11,0.07,0.13,0.13
158,0.36,0.3,0.77,0.72,0.28,0.65,0.36,0.24,0.71,0.7,0.6,0.66,0.6,0.78,0.53,0.64,0.78,0.72,0.8,0.46,0.85,0.86,0.31,0.45,0.34,0.88,0.86,0.82,0.09,0.14,0.12,0.08,0.09
159,0.78,0.8,0.57,0.83,0.69,0.85,0.82,0.71,0.83,0.86,0.76,0.78,0.83,0.82,0.79,0.82,0.63,0.79,0.7,0.76,0.72,0.71,0.79,0.85,0.65,0.61,0.67,0.62,0.1,0.07,0.1,0.15,0.14
160,0.88,0.56,0.68,0.81,0.5,0.76,0.82,0.8,0.82,0.82,0.79,0.81,0.74,0.82,0.74,0.76,0.66,0.83,0.62,0.63,0.73,0.79,0.73,0.78,0.55,0.76,0.83,0.79,0.14,0.15,0.14,0.06,0.07
161,0.67,0.86,0.79,0.74,0.84,0.81,0.77,0.46,0.58,0.83,0.76,0.77,0.78,0.83,0.77,0.83,0.75,0.76,0.78,0.76,0.62,0.23,0.84,0.7,0.66,0.25,0.26,0.16,0.08,0.07,0.12,0.09,0.13
162,0.58,0.88,0.8,0.66,0.78,0.76,0.74,0.84,0.62,0.81,0.67,0.71,0.67,0.77,0.63,0.86,0.64,0.7,0.8,0.82,0.67,0.36,0.85,0.6,0.79,0.35,0.34,0.32,0.09,0.16,0.16,0.15,0.06
163,0.72,0.82,0.69,0.78,0.74,0.87,0.84,0.54,0.6,0.86,0.88,0.89,0.84,0.8,0.79,0.84,0.7,0.75,0.74,0.77,0.58,0.42,0.82,0.73,0.81,0.34,0.39,0.36,0.09,0.08,0.08,0.15,0.11
164,0.75,0.8,0.77,0.81,0.76,0.82,0.86,0.87,0.79,0.84,0.78,0.76,0.76,0.79,0.7,0.84,0.58,0.79,0.72,0.88,0.67,0.55,0.86,0.81,0.75,0.53,0.59,0.42,0.13,0.11,0.13,0.12,0.1
165,0.35,0.2,0.8,0.75,0.24,0.55,0.3,0.27,0.69,0.64,0.64,0.77,0.48,0.81,0.38,0.44,0.72,0.64,0.93,0.25,0.76,0.8,0.27,0.61,0.38,0.83,0.87,0.84,0.11,0.08,0.07,0.09,0.14
166,0.67,0.75,0.82,0.84,0.62,0.77,0.66,0.73,0.86,0.82,0.73,0.66,0.75,0.83,0.74,0.82,0.83,0.84,0.76,0.81,0.81,0.76,0.79,0.8,0.7,0.75,0.78,0.71,0.07,0.1,0.14,0.09,0.14
167,0.24,0.19,0.15,0.38,0.17,0.18,0.23,0.21,0.41,0.16,0.45,0.52,0.4,0.74,0.57,0.59,0.71,0.42,0.52,0.18,0.39,0.16,0.2,0.62,0.25,0.19,0.2,0.11,0.82,0.83,0.79,0.82,0.84
168,0.78,0.77,0.6,0.77,0.71,0.86,0.76,0.7,0.69,0.81,0.91,0.9,0.82,0.83,0.77,0.85,0.63,0.76,0.68,0.84,0.67,0.5,0.77,0.77,0.69,0.24,0.34,0.3,0.09,0.12,0.11,0.09,0.09
169,0.78,0.82,0.57,0.75,0.7,0.86,0.79,0.72,0.67,0.82,0.9,0.91,0.91,0.83,0.79,0.8,0.68,0.84,0.68,0.79,0.43,0.28,0.82,0.8,0.85,0.36,0.27,0.25,0.11,0.14,0.11,0.06,0.08
170,0.53,0.36,0.79,0.8,0.42,0.69,0.46,0.3,0.79,0.76,0.7,0.85,0.69,0.84,0.64,0.69,0.81,0.74,0.84,0.48,0.76,0.81,0.33,0.67,0.4,0.84,0.84,0.8,0.1,0.09,0.13,0.06,0.09
171,0.74,0.81,0.72,0.75,0.76,0.85,0.82,0.76,0.63,0.83,0.89,0.94,0.86,0.81,0.75,0.88,0.72,0.87,0.75,0.79,0.73,0.42,0.84,0.75,0.76,0.47,0.4,0.33,0.11,0.06,0.15,0.07,0.14
172,0.62,0.29,0.83,0.82,0.27,0.69,0.47,0.29,0.75,0.8,0.65,0.71,0.6,0.82,0.59,0.46,0.75,0.77,0.77,0.38,0.79,0.81,0.49,0.67,0.44,0.85,0.85,0.82,0.07,0.15,0.11,0.1,0.08
173,0.7,0.69,0.77,0.85,0.72,0.79,0.73,0.59,0.83,0.84,0.71,0.74,0.79,0.83,0.72,0.8,0.73,0.8,0.83,0.79,0.76,0.8,0.76,0.8,0.67,0.7,0.81,0.75,0.09,0.12,0.09,0.07,0.15
174,0.84,0.5,0.65,0.81,0.58,0.84,0.85,0.81,0.79,0.83,0.86,0.84,0.84,0.83,0.86,0.79,0.64,0.9,0.63,0.79,0.68,0.81,0.75,0.68,0.51,0.75,0.78,0.79,0.07,0.13,0.1,0.07,0.13
175,0.69,0.86,0.77,0.77,0.84,0.83,0.63,0.56,0.55,0.84,0.93,0.92,0.81,0.86,0.76,0.79,0.71,0.83,0.65,0.7,0.63,0.37,0.85,0.61,0.72,0.39,0.2,0.19,0.09,0.09,0.08,0.15,0.09
176,0.83,0.75,0.54,0.84,0.76,0.85,0.85,0.81,0.75,0.86,0.83,0.83,0.87,0.79,0.86,0.79,0.69,0.77,0.64,0.78,0.63,0.66,0.78,0.84,0.68,0.55,0.59,0.63,0.11,0.15,0.13,0.07,0.14
177,0.36,0.4,0.8,0.76,0.28,0.63,0.3,0.27,0.67,0.73,0.68,0.79,0.6,0.79,0.55,0.66,0.75,0.75,0.83,0.44,0.87,0.82,0.34,0.49,0.44,0.82,0.84,0.86,0.09,0.07,0.1,0.06,0.15
178,0.82,0.78,0.57,0.82,0.79,0.85,0.83,0.76,0.81,0.87,0.83,0.8,0.79,0.78,0.76,0.86,0.58,0.79,0.61,0.84,0.45,0.45,0.81,0.82,0.62,0.4,0.42,0.39,0.13,0.09,0.06,0.12,0.1
179,0.85,0.6,0.71,0.81,0.68,0.78,0.81,0.83,0.73,0.83,0.79,0.78,0.69,0.83,0.78,0.83,0.92,0.85,0.69,0.76,0.76,0.82,0.72,0.73,0.6,0.78,0.83,0.84,0.06,0.12,0.09,0.06,0.13
180,0.81,0.76,0.65,0.84,0.8,0.87,0.78,0.76,0.77,0.88,0.78,0.77,0.8,0.81,0.75,0.86,0.75,0.68,0.66,0.81,0.48,0.66,0.79,0.82,0.65,0.39,0.64,0.44,0.11,0.13,0.05,0.13,0.08
181,0.17,0.19,0.15,0.55,0.2,0.14,0.18,0.16,0.56,0.4,0.53,0.44,0.55,0.84,0.55,0.65,0.77,0.45,0.7,0.13,0.42,0.24,0.18,0.68,0.45,0.21,0.2,0.12,0.82,0.78,0.87,0.82,0.86
182,0.78,0.8,0.53,0.75,0.68,0.88,0.81,0.79,0.71,0.87,0.91,0.9,0.9,0.82,0.71,0.85,0.7,0.74,0.59,0.78,0.61,0.18,0.8,0.71,0.74,0.53,0.39,0.26,0.09,0.11,0.09,0.1,0.1
183,0.5,0.86,0.82,0.71,0.71,0.77,0.41,0.36,0.65,0.8,0.65,0.69,0.64,0.78,0.72,0.83,0.7,0.76,0.91,0.82,0.68,0.3,0.84,0.71,0.79,0.32,0.31,0.18,0.14,0.12,0.16,0.13,0.16
184,0.15,0.15,0.14,0.35,0.13,0.14,0.2,0.13,0.37,0.23,0.44,0.46,0.5,0.82,0.43,0.59,0.58,0.44,0.72,0.18,0.33,0.16,0.15,0.42,0.2,0.11,0.19,0.17,0.83,0.79,0.79,0.82,0.83
185,0.78,0.78,0.47,0.75,0.64,0.9,0.57,0.51,0.65,0.87,0.88,0.93,0.87,0.77,0.81,0.81,0.58,0.76,0.74,0.7,0.73,0.23,0.78,0.76,0.66,0.22,0.29,0.28,0.15,0.1,0.15,0.11,0.1
186,0.53,0.86,0.78,0.79,0.85,0.78,0.85,0.85,0.51,0.82,0.81,0.78,0.84,0.85,0.84,0.82,0.67,0.65,0.64,0.84,0.57,0.26,0.86,0.67,0.71,0.45,0.24,0.22,0.12,0.14,0.14,0.08,0.05
187,0.73,0.81,0.86,0.78,0.8,0.83,0.76,0.44,0.51,0.82,0.75,0.85,0.66,0.8,0.58,0.8,0.84,0.7,0.79,0.72,0.56,0.24,0.85,0.76,0.7,0.37,0.14,0.2,0.04,0.05,0.04,0.04,0.05
188,0.4,0.85,0.86,0.76,0.82,0.76,0.57,0.46,0.45,0.8,0.68,0.76,0.68,0.84,0.53,0.81,0.8,0.72,0.89,0.67,0.76,0.36,0.84,0.75,0.91,0.39,0.61,0.55,0.06,0.07,0.14,0.07,0.06
189,0.68,0.52,0.74,0.81,0.5,0.78,0.8,0.5,0.85,0.81,0.37,0.46,0.45,0.74,0.47,0.69,0.67,0.83,0.91,0.55,0.78,0.81,0.63,0.81,0.6,0.8,0.8,0.72,0.06,0.06,0.05,0.14,0.14
190,0.82,0.68,0.54,0.85,0.74,0.88,0.82,0.8,0.71,0.88,0.82,0.81,0.85,0.8,0.79,0.82,0.49,0.79,0.67,0.82,0.52,0.66,0.78,0.82,0.72,0.66,0.54,0.5,0.14,0.15,0.1,0.13,0.12
191,0.6,0.29,0.79,0.74,0.22,0.5,0.51,0.48,0.64,0.71,0.74,0.71,0.71,0.81,0.69,0.67,0.79,0.73,0.79,0.27,0.88,0.84,0.49,0.42,0.41,0.83,0.85,0.82,0.07,0.15,0.07,0.1,0.1
192,0.81,0.76,0.54,0.86,0.65,0.78,0.77,0.76,0.84,0.84,0.75,0.73,0.88,0.81,0.81,0.8,0.66,0.77,0.38,0.77,0.43,0.45,0.79,0.83,0.7,0.66,0.52,0.47,0.12,0.1,0.15,0.12,0.12
193,0.13,0.13,0.11,0.25,0.12,0.1,0.14,0.12,0.12,0.24,0.45,0.52,0.42,0.81,0.37,0.59,0.75,0.45,0.73,0.13,0.3,0.22,0.12,0.46,0.17,0.15,0.14,0.1,0.82,0.77,0.79,0.83,0.85
194,0.57,0.55,0.8,0.82,0.43,0.68,0.66,0.51,0.81,0.78,0.75,0.72,0.71,0.83,0.7,0.71,0.87,0.69,0.73,0.7,0.8,0.84,0.61,0.75,0.52,0.79,0.83,0.82,0.1,0.15,0.13,0.12,0.08
195,0.84,0.78,0.61,0.83,0.64,0.86,0.84,0.74,0.79,0.85,0.74,0.75,0.79,0.77,0.8,0.76,0.32,0.71,0.57,0.77,0.46,0.58,0.82,0.84,0.69,0.6,0.54,0.49,0.16,0.07,0.15,0.06,0.14
196,0.17,0.1,0.12,0.5,0.19,0.12,0.1,0.1,0.35,0.32,0.54,0.5,0.48,0.8,0.5,0.59,0.71,0.4,0.67,0.15,0.25,0.25,0.11,0.6,0.21,0.18,0.12,0.11,0.82,0.83,0.78,0.81,0.83
197,0.75,0.82,0.5,0.77,0.72,0.88,0.71,0.74,0.74,0.83,0.95,0.89,0.93,0.81,0.92,0.79,0.9,0.76,0.57,0.76,0.72,0.5,0.82,0.76,0.74,0.31,0.43,0.44,0.09,0.1,0.14,0.07,0.14
198,0.82,0.8,0.72,0.83,0.75,0.82,0.84,0.72,0.76,0.84,0.87,0.8,0.86,0.83,0.71,0.83,0.77,0.83,0.66,0.8,0.56,0.42,0.84,0.8,0.78,0.46,0.29,0.31,0.08,0.11,0.14,0.1,0.09
199,0.75,0.57,0.56,0.89,0.71,0.81,0.75,0.76,0.87,0.85,0.61,0.5,0.77,0.81,0.72,0.71,0.58,0.85,0.66,0.62,0.79,0.76,0.68,0.87,0.84,0.62,0.77,0.7,0.14,0.07,0.13,0.14,0.08
200,0.13,0.15,0.13,0.37,0.17,0.26,0.2,0.13,0.35,0.28,0.37,0.3,0.55,0.8,0.49,0.56,0.71,0.34,0.69,0.13,0.38,0.28,0.12,0.5,0.22,0.13,0.11,0.11,0.78,0.77,0.74,0.91,0.8
201,0.13,0.12,0.25,0.21,0.14,0.25,0.25,0.13,0.22,0.23,0.56,0.55,0.6,0.79,0.46,0.46,0.77,0.41,0.7,0.13,0.23,0.22,0.16,0.62,0.24,0.24,0.11,0.13,0.85,0.75,0.61,0.86,0.84
202,0.18,0.13,0.16,0.34,0.16,0.11,0.1,0.14,0.34,0.23,0.4,0.46,0.35,0.76,0.45,0.57,0.59,0.31,0.7,0.18,0.34,0.19,0.15,0.37,0.13,0.12,0.11,0.13,0.79,0.82,0.76,0.86,0.84
203,0.61,0.45,0.83,0.73,0.46,0.63,0.61,0.52,0.66,0.7,0.48,0.51,0.5,0.8,0.41,0.73,0.61,0.65,0.87,0.55,0.83,0.82,0.41,0.59,0.63,0.85,0.85,0.81,0.1,0.09,0.05,0.08,0.06
204,0.38,0.27,0.77,0.74,0.31,0.59,0.53,0.45,0.72,0.71,0.5,0.46,0.53,0.82,0.56,0.65,0.76,0.45,0.81,0.53,0.81,0.86,0.3,0.57,0.37,0.89,0.87,0.85,0.08,0.06,0.05,0.09,0.08
205,0.66,0.89,0.69,0.79,0.88,0.79,0.78,0.78,0.73,0.84,0.7,0.68,0.71,0.84,0.76,0.9,0.68,0.65,0.74,0.89,0.44,0.26,0.87,0.77,0.85,0.35,0.21,0.15,0.06,0.07,0.05,0.04,0.04
